,,Unpolarized Performance of 805 nm Longpass Dichroic Mirror,,
,,2146,55.55316,43.62836
,,2147,55.76603,43.43246
,,2148,55.95664,43.23548
,,2149,56.1401,43.01984
,,2150,56.32312,42.81518
,,2151,56.49755,42.63143
,,2152,56.65498,42.41958
,,2153,56.81591,42.2523
,,2154,56.95124,42.0983
,,2155,57.06358,41.95687
,,2156,57.12385,41.82972
,,2157,57.20096,41.74041
,,2158,57.23436,41.69774
,,2159,57.23565,41.68364
,,2160,57.19047,41.70169
,,2161,57.1131,41.7554
,,2162,56.98866,41.86215
,,2163,56.81997,42.00673
,,2164,56.60426,42.19402
,,2165,56.33989,42.42927
,,2166,56.01545,42.73351
,,2167,55.6528,43.06097
,,2168,55.25529,43.45583
,,2169,54.78444,43.90329
,,2170,54.28387,44.38027
,,2171,53.72465,44.91674
,,2172,53.11929,45.50069
,,2173,52.48155,46.12204
,,2174,51.82505,46.78916
,,2175,51.06931,47.46164
,,2176,50.29942,48.2101
,,2177,49.56073,48.95954
,,2178,48.73099,49.7797
,,2179,47.86727,50.58849
,,2180,47.04861,51.3845
,,2181,46.18064,52.23245
,,2182,45.30971,53.07955
,,2183,44.43662,53.91179
,,2184,43.57732,54.77324
,,2185,42.69054,55.63443
,,2186,41.82516,56.39903
,,2187,41.01897,57.2602
,,2188,40.13745,58.01936
,,2189,39.34817,58.77237
,,2190,38.5438,59.5291
,,2191,37.76657,60.25263
,,2192,37.02806,60.94704
,,2193,36.3291,61.59121
,,2194,35.63307,62.22483
,,2195,34.98918,62.82598
,,2196,34.37267,63.38942
,,2197,33.7711,63.91302
,,2198,33.1957,64.3904
,,2199,32.72093,64.89099
,,2200,32.22058,65.31343
,,2201,31.75563,65.68632
,,2202,31.34783,66.05281
,,2203,30.97465,66.41051
,,2204,30.61801,66.7121
,,2205,30.30998,66.98414
,,2206,30.0266,67.23361
,,2207,29.77646,67.44546
,,2208,29.57822,67.66307
,,2209,29.3786,67.81703
,,2210,29.22501,67.97103
,,2211,29.10072,68.08028
,,2212,28.99217,68.16609
,,2213,28.93645,68.24894
,,2214,28.88093,68.298
,,2215,28.86314,68.32684
,,2216,28.8506,68.3384
,,2217,28.88058,68.34271
,,2218,28.92724,68.29132
,,2219,28.97169,68.24027
,,2220,29.06499,68.18347
,,2221,29.15827,68.07427
,,2222,29.27832,68.00365
,,2223,29.42245,67.87778
,,2224,29.5648,67.73467
,,2225,29.73664,67.59398
,,2226,29.91743,67.43212
,,2227,30.09517,67.23501
,,2228,30.31724,67.05303
,,2229,30.53987,66.82446
,,2230,30.77394,66.60034
,,2231,31.01115,66.36549
,,2232,31.2787,66.09771
,,2233,31.54519,65.83832
,,2234,31.82657,65.55114
,,2235,32.11589,65.24498
,,2236,32.42885,64.93849
,,2237,32.73123,64.61415
,,2238,33.06048,64.28479
,,2239,33.40677,63.94076
,,2240,33.75714,63.60449
,,2241,34.11759,63.22087
,,2242,34.49571,62.83848
,,2243,34.87091,62.44451
,,2244,35.27014,62.03847
,,2245,35.68359,61.62268
,,2246,36.11225,61.19817
,,2247,36.5425,60.74185
,,2248,37.00521,60.26713
,,2249,37.46478,59.79971
,,2250,37.92923,59.33348
,,2251,38.43312,58.85074
,,2252,38.92599,58.34992
,,2253,39.42437,57.84592
,,2254,39.95442,57.32588
,,2255,40.49215,56.794
,,2256,41.00313,56.28593
,,2257,41.55604,55.73956
,,2258,42.11365,55.19134
,,2259,42.67238,54.64354
,,2260,43.26879,54.06879
,,2261,43.86339,53.46843
,,2262,44.45577,52.89117
,,2263,45.07256,52.28358
,,2264,45.70788,51.67303
,,2265,46.34118,51.0747
,,2266,46.98262,50.453
,,2267,47.64291,49.79664
,,2268,48.284,49.18091
,,2269,48.93771,48.55016
,,2270,49.60408,47.90905
,,2271,50.28167,47.26642
,,2272,50.92555,46.63838
,,2273,51.60531,45.98157
,,2274,52.27591,45.33679
,,2275,52.93428,44.72277
,,2276,53.58338,44.07997
,,2277,54.26028,43.4373
,,2278,54.90379,42.82478
,,2279,55.55923,42.18522
,,2280,56.2219,41.55681
,,2281,56.8452,40.9485
,,2282,57.47968,40.3391
,,2283,58.11765,39.72991
,,2284,58.73126,39.15143
,,2285,59.34963,38.53745
,,2286,60.00556,37.92408
,,2287,60.62544,37.33
,,2288,61.25556,36.73497
,,2289,61.89644,36.1134
,,2290,62.51537,35.5191
,,2291,63.16032,34.91204
,,2292,63.79928,34.28119
,,2293,64.44387,33.66958
,,2294,65.07538,33.07418
,,2295,65.71286,32.45545
,,2296,66.3573,31.83343
,,2297,66.99032,31.24275
,,2298,67.63265,30.60934
,,2299,68.29865,29.984
,,2300,68.89412,29.40118
,,2301,69.51638,28.79451
,,2302,70.13905,28.17981
,,2303,70.73273,27.60829
,,2304,71.34236,27.01001
,,2305,71.94703,26.40949
,,2306,72.52287,25.87761
,,2307,73.08309,25.31998
,,2308,73.63157,24.78784
,,2309,74.16847,24.26986
,,2310,74.67144,23.76892
,,2311,75.18666,23.27891
,,2312,75.66219,22.82637
,,2313,76.09544,22.39888
,,2314,76.53257,21.97809
,,2315,76.94079,21.60886
,,2316,77.2803,21.27259
,,2317,77.62106,20.9339
,,2318,77.95162,20.64253
,,2319,78.21067,20.39275
,,2320,78.45108,20.17364
,,2321,78.65401,19.97375
,,2322,78.82071,19.83997
,,2323,78.94353,19.72593
,,2324,79.05199,19.64542
,,2325,79.10549,19.59386
,,2326,79.10833,19.59756
,,2327,79.10828,19.6238
,,2328,79.01711,19.69659
,,2329,78.94608,19.80153
,,2330,78.83292,19.95084
,,2331,78.64157,20.13927
,,2332,78.36091,20.33535
,,2333,78.16934,20.58206
,,2334,77.9077,20.86591
,,2335,77.61736,21.15908
,,2336,77.28443,21.48779
,,2337,76.92848,21.87328
,,2338,76.57347,22.23941
,,2339,76.17732,22.66553
,,2340,75.75041,23.09821
,,2341,75.31218,23.52751
,,2342,74.85624,24.0152
,,2343,74.36487,24.48412
,,2344,73.89979,24.98833
,,2345,73.40619,25.48507
,,2346,72.8974,26.00758
,,2347,72.39793,26.51008
,,2348,71.8747,27.03584
,,2349,71.34744,27.59539
,,2350,70.82608,28.08633
,,2351,70.314,28.62291
,,2352,69.77531,29.16315
,,2353,69.27642,29.68199
,,2354,68.76468,30.19234
,,2355,68.28261,30.73363
,,2356,67.7359,31.2197
,,2357,67.2522,31.7115
,,2358,66.79766,32.20689
,,2359,66.30358,32.70508
,,2360,65.85809,33.14853
,,2361,65.39102,33.61091
,,2362,64.97085,34.07922
,,2363,64.51988,34.48528
,,2364,64.10434,34.91811
,,2365,63.70172,35.3329
,,2366,63.30134,35.7226
,,2367,62.92198,36.10458
,,2368,62.55565,36.48774
,,2369,62.21956,36.84665
,,2370,61.84119,37.16377
,,2371,61.55424,37.52584
,,2372,61.20791,37.83027
,,2373,60.92199,38.11519
,,2374,60.63646,38.40772
,,2375,60.35248,38.68984
,,2376,60.10387,38.94666
,,2377,59.86039,39.20659
,,2378,59.62689,39.42565
,,2379,59.40014,39.63377
,,2380,59.21802,39.86506
,,2381,58.98325,40.0582
,,2382,58.83608,40.23899
,,2383,58.63368,40.40452
,,2384,58.49678,40.57801
,,2385,58.30537,40.68994
,,2386,58.2247,40.86608
,,2387,58.05686,40.94236
,,2388,57.96497,41.07229
,,2389,57.86477,41.16701
,,2390,57.76375,41.25587
,,2391,57.67915,41.33237
,,2392,57.62926,41.40704
,,2393,57.55328,41.45204
,,2394,57.50458,41.50231
,,2395,57.45115,41.52079
,,2396,57.43807,41.55731
,,2397,57.4023,41.56662
,,2398,57.39409,41.56019
,,2399,57.37885,41.55021
,,2400,57.39297,41.5451
,,2401,57.40568,41.52412
,,2402,57.41938,41.49582
,,2403,57.47135,41.44649
,,2404,57.50306,41.41533
,,2405,57.55958,41.34782
,,2406,57.61139,41.27605
,,2407,57.65603,41.19627
,,2408,57.73202,41.09313
,,2409,57.84344,41.02628
,,2410,57.93458,40.93231
,,2411,58.01647,40.80713
,,2412,58.12659,40.70815
,,2413,58.23682,40.55383
,,2414,58.36756,40.44279
,,2415,58.49492,40.31074
,,2416,58.63021,40.17366
,,2417,58.74292,40.01292
,,2418,58.89803,39.84575
,,2419,59.04786,39.65972
,,2420,59.19948,39.50508
,,2421,59.35958,39.33188
,,2422,59.53071,39.1414
,,2423,59.69079,38.96922
,,2424,59.89123,38.77909
,,2425,60.04981,38.56612
,,2426,60.23193,38.35376
,,2427,60.42232,38.16131
,,2428,60.62835,37.92459
,,2429,60.84172,37.7367
,,2430,61.04432,37.51289
,,2431,61.26149,37.26687
,,2432,61.47134,37.03254
,,2433,61.69872,36.81018
,,2434,61.92771,36.57485
,,2435,62.13892,36.30632
,,2436,62.37462,36.09627
,,2437,62.61686,35.81534
,,2438,62.83714,35.56123
,,2439,63.07574,35.31483
,,2440,63.30592,35.05723
,,2441,63.5532,34.78181
,,2442,63.80603,34.55791
,,2443,64.02001,34.26292
,,2444,64.26865,34.02034
,,2445,64.50451,33.76042
,,2446,64.75696,33.51434
,,2447,64.96952,33.24187
,,2448,65.20451,32.98514
,,2449,65.44971,32.76343
,,2450,65.64993,32.48184
,,2451,65.88083,32.25257
,,2452,66.09676,32.02326
,,2453,66.32214,31.77267
,,2454,66.52666,31.55066
,,2455,66.70654,31.33327
,,2456,66.92822,31.11374
,,2457,67.11855,30.90053
,,2458,67.3134,30.70698
,,2459,67.48468,30.52474
,,2460,67.64917,30.31015
,,2461,67.80729,30.14081
,,2462,67.95963,29.98187
,,2463,68.09985,29.81118
,,2464,68.2095,29.6747
,,2465,68.27807,29.52723
,,2466,68.41219,29.42473
,,2467,68.51226,29.32145
,,2468,68.57751,29.22172
,,2469,68.64318,29.12773
,,2470,68.70089,29.07664
,,2471,68.73303,29.01002
,,2472,68.76062,28.97845
,,2473,68.76146,28.94519
,,2474,68.7685,28.94839
,,2475,68.71501,28.95171
,,2476,68.67606,28.9811
,,2477,68.62511,29.03145
,,2478,68.5358,29.08849
,,2479,68.44578,29.172
,,2480,68.34888,29.27713
,,2481,68.21153,29.38955
,,2482,68.05571,29.53891
,,2483,67.90376,29.6846
,,2484,67.71156,29.84418
,,2485,67.51402,30.02905
,,2486,67.2918,30.22084
,,2487,67.06145,30.43771
,,2488,66.82028,30.67405
,,2489,66.55948,30.93388
,,2490,66.26784,31.16888
,,2491,65.98075,31.45945
,,2492,65.67979,31.74213
,,2493,65.36671,32.05566
,,2494,65.0205,32.37204
,,2495,64.67261,32.70164
,,2496,64.33189,33.04829
,,2497,63.95153,33.38774
,,2498,63.58398,33.762
,,2499,63.20742,34.10082
,,2500,62.77021,34.456
