,,Unpolarized Performance of 900 nm Longpass Dichroic Mirror,,
,,1922,88.95535113,11.73617263
,,1923,89.08257472,11.57345186
,,1924,89.2732163,11.41352691
,,1925,89.40766224,11.26917313
,,1926,89.55021607,11.13813149
,,1927,89.66549932,11.02854988
,,1928,89.7595844,10.9452756
,,1929,89.82222141,10.88254057
,,1930,89.85928371,10.83288866
,,1931,89.87610472,10.82176348
,,1932,89.95132982,10.83021417
,,1933,89.86461644,10.84387698
,,1934,89.76268688,10.89196118
,,1935,89.7057891,10.97379226
,,1936,89.61290503,11.07204545
,,1937,89.4886579,11.19524198
,,1938,89.35143207,11.34918999
,,1939,89.17482972,11.51530592
,,1940,88.96678556,11.71632561
,,1941,88.74473295,11.94458142
,,1942,88.49601906,12.17539322
,,1943,88.23562119,12.44037753
,,1944,87.95030518,12.72218282
,,1945,87.64735683,13.00940394
,,1946,87.3498282,13.33195479
,,1947,86.99996121,13.67628126
,,1948,86.67308155,14.01059713
,,1949,86.28690134,14.35130212
,,1950,85.93449716,14.73962263
,,1951,85.59340605,15.11212295
,,1952,85.18732287,15.48797018
,,1953,84.76606314,15.88575197
,,1954,84.32809515,16.27157079
,,1955,83.99971206,16.67703168
,,1956,83.58495337,17.07339215
,,1957,83.18305609,17.48178909
,,1958,82.72378507,17.83713165
,,1959,82.45637608,18.26873191
,,1960,82.00416552,18.65345575
,,1961,81.63074547,19.01180479
,,1962,81.274835,19.3760646
,,1963,80.91080652,19.74070797
,,1964,80.56626384,20.07535695
,,1965,80.24977242,20.4041309
,,1966,79.93480122,20.72885282
,,1967,79.62138917,21.02290646
,,1968,79.34570611,21.30110115
,,1969,79.06949928,21.56558092
,,1970,78.8349011,21.81684237
,,1971,78.60906857,22.05274509
,,1972,78.3787158,22.26923895
,,1973,78.15674201,22.46628751
,,1974,77.99958776,22.65189953
,,1975,77.88855105,22.80795394
,,1976,77.67660737,22.92843731
,,1977,77.56665146,23.06170366
,,1978,77.55088462,23.15113771
,,1979,77.424302,23.22968213
,,1980,77.29792406,23.27311588
,,1981,77.36667439,23.34357524
,,1982,77.30372004,23.35316991
,,1983,77.30536399,23.34372642
,,1984,77.29914917,23.32419799
,,1985,77.3729392,23.29879901
,,1986,77.42775369,23.23967388
,,1987,77.47039899,23.16318084
,,1988,77.60444288,23.08233606
,,1989,77.66877021,22.97032114
,,1990,77.79769141,22.85417376
,,1991,78.00636432,22.71762034
,,1992,78.07184927,22.5432525
,,1993,78.23868589,22.38525109
,,1994,78.44160111,22.21313115
,,1995,78.65192639,22.01805369
,,1996,78.84115644,21.81581731
,,1997,79.05800728,21.58680929
,,1998,79.30142305,21.36177789
,,1999,79.54568954,21.13488614
,,2000,79.72756406,20.82767382
,,2001,79.97166404,20.57238899
,,2002,80.27161301,20.30139819
,,2003,80.49201761,20.02303009
,,2004,80.82170238,19.74463638
,,2005,81.12213165,19.45814285
,,2006,81.38508269,19.17249695
,,2007,81.66028692,18.87476506
,,2008,82.00120591,18.58160134
,,2009,82.29216206,18.28765768
,,2010,82.57139832,17.99043611
,,2011,82.85012439,17.67931779
,,2012,83.15754956,17.40510548
,,2013,83.43342371,17.11428615
,,2014,83.76248333,16.82981733
,,2015,83.98612587,16.53682287
,,2016,84.27444981,16.26643588
,,2017,84.50891524,15.98898208
,,2018,84.8431159,15.74413297
,,2019,85.06420624,15.49303929
,,2020,85.2840386,15.24840568
,,2021,85.49320471,15.01618114
,,2022,85.74408607,14.8058452
,,2023,85.93591652,14.59758029
,,2024,86.07624229,14.41496905
,,2025,86.29583606,14.24630573
,,2026,86.42372228,14.08362835
,,2027,86.55750222,13.95174965
,,2028,86.69003911,13.82872362
,,2029,86.7942283,13.72499081
,,2030,86.85618875,13.63856433
,,2031,86.90254319,13.57450471
,,2032,87.01112737,13.53003523
,,2033,86.99862756,13.51114369
,,2034,86.95815726,13.49349959
,,2035,86.9936081,13.5137623
,,2036,86.93420522,13.53954516
,,2037,86.82890453,13.58643372
,,2038,86.84490673,13.6604185
,,2039,86.69099072,13.75034706
,,2040,86.54558616,13.84967427
,,2041,86.50478429,13.99792816
,,2042,86.30994406,14.13671684
,,2043,86.13745878,14.29165372
,,2044,85.9517814,14.46152718
,,2045,85.78104873,14.66368356
,,2046,85.56593418,14.85971249
,,2047,85.34616328,15.07350431
,,2048,85.10971898,15.31732443
,,2049,84.85334355,15.54932225
,,2050,84.61083583,15.78788118
,,2051,84.37051639,16.04601182
,,2052,84.08543717,16.31838312
,,2053,83.81748818,16.56316093
,,2054,83.55521672,16.85198513
,,2055,83.2608061,17.14039882
,,2056,82.975573,17.40178052
,,2057,82.71059592,17.67707916
,,2058,82.39245584,17.96551704
,,2059,82.14920615,18.23444371
,,2060,81.89742624,18.51481008
,,2061,81.56025734,18.7895592
,,2062,81.32398249,19.04643251
,,2063,81.02281347,19.29679662
,,2064,80.84318061,19.58340577
,,2065,80.57572677,19.81150966
,,2066,80.31495783,20.04409212
,,2067,80.08338931,20.28232454
,,2068,79.87630467,20.50347714
,,2069,79.67957874,20.70486349
,,2070,79.45858491,20.9114282
,,2071,79.28298185,21.09240143
,,2072,79.12129679,21.26731738
,,2073,78.95064535,21.4390702
,,2074,78.7824257,21.58301986
,,2075,78.66379645,21.70770667
,,2076,78.56112781,21.85190071
,,2077,78.41788158,21.96282059
,,2078,78.28785643,22.0493473
,,2079,78.28703001,22.14204787
,,2080,78.1939897,22.21308406
,,2081,78.12133346,22.26278238
,,2082,78.04567836,22.30053332
,,2083,78.09453685,22.35023114
,,2084,78.0406398,22.34749634
,,2085,77.98972088,22.33910274
,,2086,78.09102537,22.35871558
,,2087,78.06543693,22.31701615
,,2088,78.10923367,22.27996938
,,2089,78.15564875,22.22991962
,,2090,78.23615029,22.17703907
,,2091,78.29613489,22.09109958
,,2092,78.37120984,22.00840226
,,2093,78.48811532,21.91621221
,,2094,78.5725619,21.80125307
,,2095,78.68669264,21.6865509
,,2096,78.82786338,21.57058084
,,2097,78.93819976,21.42515381
,,2098,79.09514812,21.28770001
,,2099,79.2290887,21.12952135
,,2100,79.40745919,20.98447005
,,2101,79.5602612,20.81723228
,,2102,79.70077776,20.6350196
,,2103,79.87469681,20.45793742
,,2104,80.15630667,20.30207936
,,2105,80.28838498,20.09764078
,,2106,80.4188831,19.90344507
,,2107,80.64090189,19.70489909
,,2108,80.92633702,19.53230954
,,2109,81.0223832,19.30741554
,,2110,81.20667675,19.11268882
,,2111,81.48512716,18.92467095
,,2112,81.66286424,18.71085325
,,2113,81.83195013,18.51437561
,,2114,82.02544212,18.31806742
,,2115,82.22158027,18.12340837
,,2116,82.42069265,17.93910443
,,2117,82.5869391,17.74510369
,,2118,82.76303951,17.55242064
,,2119,82.95682167,17.39437798
,,2120,83.07211959,17.22034392
,,2121,83.25546133,17.04867193
,,2122,83.44400547,16.90370441
,,2123,83.5612971,16.75393122
,,2124,83.65972121,16.60467945
,,2125,83.84489475,16.48475207
,,2126,83.94314435,16.36808232
,,2127,84.02807425,16.25540451
,,2128,84.08951133,16.14412554
,,2129,84.21621055,16.07218292
,,2130,84.26959376,15.99243578
,,2131,84.25193407,15.91729742
,,2132,84.38671046,15.88093097
,,2133,84.38033521,15.83823819
,,2134,84.38241495,15.81620929
,,2135,84.37375438,15.80204053
,,2136,84.36698156,15.79871961
,,2137,84.32387863,15.81706941
,,2138,84.28205417,15.85041885
,,2139,84.22222619,15.89591858
,,2140,84.1465307,15.95434766
,,2141,84.10987629,16.02111516
,,2142,83.97890625,16.09336623
,,2143,83.86106185,16.19536862
,,2144,83.72975736,16.30248501
,,2145,83.63617765,16.40212378
,,2146,83.42871143,16.5350822
,,2147,83.28966951,16.68143601
,,2148,83.16214756,16.82519059
,,2149,82.92391225,16.97912071
,,2150,82.75289862,17.1584729
,,2151,82.59383711,17.34282937
,,2152,82.37689272,17.50167246
,,2153,82.08505762,17.69116959
,,2154,81.92872257,17.91058813
,,2155,81.77219524,18.10966375
,,2156,81.44193144,18.303971
,,2157,81.24981756,18.52209536
,,2158,80.99939705,18.73535414
,,2159,80.7627193,18.95842837
,,2160,80.52274915,19.16376352
,,2161,80.27112093,19.39569169
,,2162,80.02813949,19.61888831
,,2163,79.80357789,19.83548663
,,2164,79.55686978,20.05772721
,,2165,79.30795391,20.27271369
,,2166,79.06469694,20.48716918
,,2167,78.84261104,20.70228749
,,2168,78.61087204,20.90862207
,,2169,78.37819356,21.11512001
,,2170,78.1426882,21.30290087
,,2171,77.91309122,21.49528435
,,2172,77.7155845,21.67837681
,,2173,77.51764564,21.85693502
,,2174,77.31348204,22.03330151
,,2175,77.0886355,22.19256655
,,2176,76.87940559,22.33671231
,,2177,76.72176902,22.4782703
,,2178,76.51939126,22.61856906
,,2179,76.34655286,22.74282
,,2180,76.16609139,22.85773347
,,2181,75.99674721,22.96007547
,,2182,75.83653125,23.06699158
,,2183,75.6917573,23.1437738
,,2184,75.49975472,23.20739487
,,2185,75.36044704,23.26488673
,,2186,75.22318973,23.32181786
,,2187,75.03034676,23.35023238
,,2188,74.92001223,23.38791349
,,2189,74.72485195,23.3748173
,,2190,74.58313342,23.38088841
,,2191,74.42290124,23.36464889
,,2192,74.28132406,23.34366255
,,2193,74.13989301,23.30192556
,,2194,73.99397917,23.25692739
,,2195,73.86201773,23.19400421
,,2196,73.71775039,23.11624018
,,2197,73.57711263,23.02319044
,,2198,73.46381257,22.93744106
,,2199,73.354351,22.82750262
,,2200,73.25608714,22.71455784
,,2201,73.17487388,22.59446449
,,2202,73.1032633,22.44958722
,,2203,73.06572811,22.3208029
,,2204,73.01889849,22.16329888
,,2205,73.01578688,22.00571939
,,2206,72.98183913,21.81741422
,,2207,73.06550419,21.66652322
,,2208,73.13633634,21.49632311
,,2209,73.21519043,21.32141558
,,2210,73.33197152,21.13182404
,,2211,73.44021432,20.94652664
,,2212,73.57934948,20.74423357
,,2213,73.76090031,20.54234541
,,2214,73.93689139,20.34877586
,,2215,74.13629702,20.13711766
,,2216,74.35238204,19.93615142
,,2217,74.56974523,19.73264581
,,2218,74.81045456,19.52332888
,,2219,75.0765945,19.30170529
,,2220,75.34640517,19.09728728
,,2221,75.60720707,18.88389877
,,2222,75.85287388,18.65913721
,,2223,76.11564628,18.44260145
,,2224,76.36654133,18.22825953
,,2225,76.67655957,18.01436568
,,2226,76.95142438,17.79554864
,,2227,77.20029075,17.59149381
,,2228,77.46344959,17.36686667
,,2229,77.72229036,17.16463169
,,2230,77.95444466,16.95731968
,,2231,78.212241,16.74657801
,,2232,78.43282205,16.54086167
,,2233,78.66073322,16.35371693
,,2234,78.8822012,16.15794653
,,2235,79.09149355,15.96740928
,,2236,79.26681104,15.79356132
,,2237,79.47324985,15.61053057
,,2238,79.67626916,15.44806444
,,2239,79.83857963,15.28892027
,,2240,80.00532992,15.14456262
,,2241,80.18074977,14.9976158
,,2242,80.32140975,14.87073555
,,2243,80.46920513,14.7515756
,,2244,80.61275863,14.63442405
,,2245,80.73030446,14.53278642
,,2246,80.84621027,14.44606159
,,2247,80.98570359,14.36973948
,,2248,81.06769701,14.29854842
,,2249,81.14446265,14.25030756
,,2250,81.20918533,14.2025974
,,2251,81.29855053,14.17041952
,,2252,81.37887296,14.16251867
,,2253,81.4114439,14.16119797
,,2254,81.4538801,14.16684139
,,2255,81.48427517,14.18631317
,,2256,81.53648755,14.22813832
,,2257,81.53717223,14.27796553
,,2258,81.54549975,14.33231783
,,2259,81.52899207,14.40321949
,,2260,81.51075967,14.49186906
,,2261,81.50020557,14.5925482
,,2262,81.46152193,14.69172168
,,2263,81.4221199,14.81299864
,,2264,81.36937035,14.9471752
,,2265,81.30954092,15.07963072
,,2266,81.24174886,15.22535314
,,2267,81.16146745,15.3765598
,,2268,81.0684964,15.54733078
,,2269,80.97456387,15.72347858
,,2270,80.84813561,15.90583664
,,2271,80.77583054,16.09587399
,,2272,80.66566977,16.29981852
,,2273,80.51639599,16.48706312
,,2274,80.39770155,16.67659434
,,2275,80.26698949,16.89873383
,,2276,80.12465974,17.10770174
,,2277,80.00856968,17.32029096
,,2278,79.84249855,17.53367446
,,2279,79.68885474,17.75385867
,,2280,79.546787,17.96004573
,,2281,79.40059623,18.17808035
,,2282,79.24450758,18.40244893
,,2283,79.10677878,18.61848211
,,2284,78.92791018,18.82212726
,,2285,78.79107645,19.0472088
,,2286,78.64402719,19.25590182
,,2287,78.47716931,19.4635856
,,2288,78.29483661,19.67646001
,,2289,78.1662611,19.88203429
,,2290,78.04341944,20.09088631
,,2291,77.89060598,20.28252533
,,2292,77.73981424,20.47631143
,,2293,77.61397621,20.65606693
,,2294,77.49203365,20.84495604
,,2295,77.35798163,21.02989348
,,2296,77.24216835,21.19847726
,,2297,77.09613121,21.35897133
,,2298,76.98758647,21.51380046
,,2299,76.90976636,21.6758618
,,2300,76.80365583,21.80428053
,,2301,76.69482657,21.95132143
,,2302,76.59195627,22.06222641
,,2303,76.51942362,22.195376
,,2304,76.43885672,22.30842098
,,2305,76.39381495,22.40679263
,,2306,76.31749846,22.50506948
,,2307,76.24619171,22.59399916
,,2308,76.22537142,22.67808426
,,2309,76.18081629,22.76013723
,,2310,76.16632301,22.81175104
,,2311,76.10399019,22.85949243
,,2312,76.09597174,22.90305052
,,2313,76.08647982,22.94139012
,,2314,76.09980994,22.96604623
,,2315,76.11497885,22.97875191
,,2316,76.10762296,22.9825558
,,2317,76.13798435,22.97363639
,,2318,76.19347371,22.98996147
,,2319,76.20852229,22.96389233
,,2320,76.25852239,22.94323075
,,2321,76.31112411,22.91162621
,,2322,76.41277762,22.87164443
,,2323,76.42403439,22.8152882
,,2324,76.48462646,22.76025237
,,2325,76.52319438,22.69786432
,,2326,76.65274129,22.63669005
,,2327,76.77470293,22.56354305
,,2328,76.85161994,22.46366138
,,2329,76.95893846,22.38099412
,,2330,77.02297765,22.28835082
,,2331,77.17348792,22.18266709
,,2332,77.30281062,22.08924404
,,2333,77.40407136,21.98207381
,,2334,77.53539542,21.85894388
,,2335,77.66423834,21.72910037
,,2336,77.80719361,21.59806773
,,2337,77.95541439,21.4636223
,,2338,78.10196551,21.33492985
,,2339,78.25349977,21.18980488
,,2340,78.39748671,21.05597145
,,2341,78.55584375,20.89384897
,,2342,78.70811056,20.74563283
,,2343,78.86487466,20.59003982
,,2344,78.99757448,20.43328706
,,2345,79.17030097,20.27182129
,,2346,79.34242709,20.11859974
,,2347,79.51495891,19.9690608
,,2348,79.66541064,19.78939108
,,2349,79.82354645,19.63157803
,,2350,79.97858368,19.48085875
,,2351,80.13047623,19.30812375
,,2352,80.31314705,19.14761369
,,2353,80.46147569,19.00366345
,,2354,80.63766787,18.84926465
,,2355,80.79868553,18.68579447
,,2356,80.92995155,18.53487829
,,2357,81.07345285,18.36983385
,,2358,81.23514537,18.23964917
,,2359,81.39178208,18.09365873
,,2360,81.52049116,17.95259325
,,2361,81.66825713,17.8164098
,,2362,81.80442486,17.67766863
,,2363,81.88869481,17.5560211
,,2364,82.04631584,17.42252258
,,2365,82.1718822,17.3171051
,,2366,82.27612635,17.2020267
,,2367,82.35783601,17.07864833
,,2368,82.47754115,16.97732162
,,2369,82.53960698,16.90539238
,,2370,82.60251972,16.80425066
,,2371,82.75277577,16.72249078
,,2372,82.78576046,16.66144351
,,2373,82.84614795,16.59564987
,,2374,82.90340827,16.54301135
,,2375,82.95370276,16.49672026
,,2376,82.98391574,16.4378477
,,2377,82.97691025,16.38914444
,,2378,83.03257707,16.37917277
,,2379,83.02418496,16.36177848
,,2380,83.05070667,16.3546873
,,2381,83.02439223,16.33438076
,,2382,83.05067002,16.35890092
,,2383,82.98528131,16.35164301
,,2384,82.99598776,16.39749296
,,2385,82.93241727,16.41629529
,,2386,82.88353819,16.45760291
,,2387,82.84036296,16.4973386
,,2388,82.76467784,16.54742095
,,2389,82.71525608,16.61587273
,,2390,82.61186191,16.68858831
,,2391,82.55553111,16.77761601
,,2392,82.43405202,16.84426787
,,2393,82.36291734,16.94028906
,,2394,82.25763873,17.04478612
,,2395,82.13737786,17.14733219
,,2396,81.99316455,17.25202865
,,2397,81.8594661,17.3461897
,,2398,81.73459106,17.49216158
,,2399,81.5919905,17.59867461
,,2400,81.43190781,17.72652466
,,2401,81.29596757,17.86374164
,,2402,81.1616294,18.00487334
,,2403,81.00194874,18.14224492
,,2404,80.84165586,18.29439906
,,2405,80.67688895,18.44063964
,,2406,80.54126239,18.60697446
,,2407,80.34543841,18.73911392
,,2408,80.18867051,18.9019632
,,2409,80.02253959,19.06231819
,,2410,79.85144597,19.20472692
,,2411,79.66700515,19.35891413
,,2412,79.50140671,19.51093531
,,2413,79.34188536,19.66700219
,,2414,79.14968584,19.81363767
,,2415,78.93196202,19.98214735
,,2416,78.82204354,20.1383336
,,2417,78.61209859,20.3005661
,,2418,78.44691087,20.44021892
,,2419,78.2847124,20.57583807
,,2420,78.11534899,20.73751688
,,2421,77.9609888,20.86813208
,,2422,77.79301314,21.02858417
,,2423,77.61646081,21.15402443
,,2424,77.48139836,21.30098583
,,2425,77.32239088,21.43547662
,,2426,77.2077092,21.56525122
,,2427,77.03995708,21.67444964
,,2428,76.91452376,21.81246487
,,2429,76.78071989,21.9190367
,,2430,76.65158757,22.02627022
,,2431,76.54700391,22.14222904
,,2432,76.40569584,22.23804756
,,2433,76.30137993,22.31687202
,,2434,76.20678089,22.43589303
,,2435,76.10078648,22.50396712
,,2436,76.00315135,22.58472099
,,2437,75.90435806,22.64500388
,,2438,75.80750825,22.71561488
,,2439,75.74120779,22.77810646
,,2440,75.65671363,22.84036329
,,2441,75.61507882,22.88145847
,,2442,75.49053859,22.90548133
,,2443,75.45355604,22.956427
,,2444,75.37435414,22.97434089
,,2445,75.39676316,23.02149606
,,2446,75.32340877,23.04272387
,,2447,75.2859055,23.05331461
,,2448,75.24912203,23.05334222
,,2449,75.21241945,23.05921125
,,2450,75.22920885,23.0668443
,,2451,75.18876736,23.06283612
,,2452,75.1774738,23.03900281
,,2453,75.19806533,23.03928442
,,2454,75.23036724,23.00506177
,,2455,75.2071004,22.97679659
,,2456,75.23886849,22.93710481
,,2457,75.23078367,22.8807898
,,2458,75.26672368,22.85843663
,,2459,75.30066011,22.80666505
,,2460,75.33277102,22.7434354
,,2461,75.36846896,22.67227527
,,2462,75.41921119,22.61406056
,,2463,75.49378115,22.54819441
,,2464,75.51979023,22.4614614
,,2465,75.58871395,22.37726503
,,2466,75.62050929,22.29198598
,,2467,75.70257242,22.21927934
,,2468,75.75152872,22.10664728
,,2469,75.81381259,22.03218806
,,2470,75.88066271,21.92466604
,,2471,75.94080978,21.81734424
,,2472,76.02643284,21.72090675
,,2473,76.11738091,21.62527596
,,2474,76.15580263,21.51501751
,,2475,76.25336554,21.40430812
,,2476,76.31785664,21.28963789
,,2477,76.40253809,21.18507012
,,2478,76.50323327,21.06142765
,,2479,76.58933401,20.9486193
,,2480,76.6480535,20.83928554
,,2481,76.75867471,20.71338405
,,2482,76.8338846,20.58993408
,,2483,76.91201786,20.46978185
,,2484,76.99075542,20.35083774
,,2485,77.05301025,20.22519663
,,2486,77.15445153,20.10735129
,,2487,77.24196882,20.00067986
,,2488,77.30422317,19.87023058
,,2489,77.38305705,19.75034405
,,2490,77.46062902,19.63862488
,,2491,77.53106754,19.51910053
,,2492,77.60011809,19.41064143
,,2493,77.65224374,19.29135066
,,2494,77.71629138,19.18857349
,,2495,77.77563622,19.07821993
,,2496,77.82628748,18.9904791
,,2497,77.88533552,18.88072691
,,2498,77.93665691,18.78501896
,,2499,77.97825056,18.6959789
,,2500,78.07345143,18.62278058
