,,Unpolarized Performance of 950 nm Longpass Dichroic Mirror,,
,,1922,79.03843689,20.67808718
,,1923,79.05480195,20.64855394
,,1924,79.07339478,20.63562661
,,1925,79.07426834,20.624703
,,1926,79.08488846,20.62710977
,,1927,79.06681824,20.63136131
,,1928,79.0457077,20.64277989
,,1929,79.04119492,20.6689997
,,1930,78.99417496,20.69884639
,,1931,78.95750427,20.73711143
,,1932,78.91547013,20.78589982
,,1933,78.85677338,20.83502901
,,1934,78.80235291,20.90058925
,,1935,78.71850205,20.97204654
,,1936,78.64395523,21.04720371
,,1937,78.54961777,21.12738667
,,1938,78.46330643,21.22240187
,,1939,78.37078476,21.31432592
,,1940,78.25837326,21.42198631
,,1941,78.14735413,21.53358604
,,1942,78.03588486,21.64144715
,,1943,77.91059494,21.76080838
,,1944,77.79501725,21.88457114
,,1945,77.66180039,22.00824166
,,1946,77.54738999,22.13331662
,,1947,77.41710663,22.26720053
,,1948,77.27753067,22.39633362
,,1949,77.14935685,22.52769972
,,1950,76.97950745,22.64447789
,,1951,76.83598328,22.81020239
,,1952,76.74515152,22.92475901
,,1953,76.63142777,23.06016332
,,1954,76.45403672,23.18337516
,,1955,76.33010865,23.32276234
,,1956,76.21944428,23.44328993
,,1957,76.09962082,23.5629801
,,1958,75.95607758,23.66288864
,,1959,75.89860535,23.80864028
,,1960,75.76029969,23.90826784
,,1961,75.66585541,24.0052906
,,1962,75.5671196,24.10029743
,,1963,75.47000885,24.1851948
,,1964,75.39307022,24.27654582
,,1965,75.31803513,24.35454229
,,1966,75.2567215,24.41001395
,,1967,75.18832398,24.47589044
,,1968,75.14090538,24.53786811
,,1969,75.0913086,24.57562674
,,1970,75.04960823,24.60231494
,,1971,75.04431152,24.6427736
,,1972,75.02967453,24.66478548
,,1973,74.99027443,24.65121754
,,1974,75.0040989,24.67229796
,,1975,75.02252007,24.68224267
,,1976,75.05231095,24.64297922
,,1977,75.01869011,24.60501791
,,1978,75.09002876,24.60997849
,,1979,75.13485527,24.54867904
,,1980,75.19249535,24.50053043
,,1981,75.2242794,24.42591657
,,1982,75.33501625,24.39028035
,,1983,75.38109398,24.30427701
,,1984,75.46194649,24.22433291
,,1985,75.56149101,24.13036385
,,1986,75.66492653,24.03883159
,,1987,75.74787331,23.94670156
,,1988,75.85791588,23.82504751
,,1989,75.97539521,23.72229029
,,1990,76.12176132,23.6186874
,,1991,76.22636986,23.47425835
,,1992,76.35323143,23.34756218
,,1993,76.47539521,23.22351056
,,1994,76.61922455,23.08888699
,,1995,76.75957298,22.9424118
,,1996,76.89556885,22.81300866
,,1997,77.03288651,22.66224615
,,1998,77.19039536,22.51324138
,,1999,77.33199692,22.37456793
,,2000,77.57773972,22.11978849
,,2001,77.72556687,21.97261384
,,2002,77.84986878,21.83561078
,,2003,78.01760483,21.69425567
,,2004,78.16897583,21.55132781
,,2005,78.26091385,21.40781405
,,2006,78.43946838,21.28280659
,,2007,78.55059433,21.15297776
,,2008,78.65561676,21.01886027
,,2009,78.8083458,20.90654052
,,2010,78.93666458,20.79026794
,,2011,79.03438568,20.68106501
,,2012,79.12637711,20.56693011
,,2013,79.2172966,20.47152106
,,2014,79.27806092,20.36904807
,,2015,79.41852188,20.32608631
,,2016,79.43757248,20.22176907
,,2017,79.50321579,20.15678262
,,2018,79.54284668,20.08960959
,,2019,79.62846756,20.06481843
,,2020,79.64702988,20.01502452
,,2021,79.67108154,19.98204781
,,2022,79.67893601,19.96303368
,,2023,79.69198609,19.95378881
,,2024,79.68236924,19.95319692
,,2025,79.655159,19.96397592
,,2026,79.65509033,19.98909862
,,2027,79.60401917,20.01664126
,,2028,79.53785706,20.05445044
,,2029,79.52128601,20.11617429
,,2030,79.42923737,20.17350078
,,2031,79.32813645,20.24028734
,,2032,79.28829957,20.33533761
,,2033,79.15454102,20.4159878
,,2034,79.07134628,20.51119438
,,2035,78.95380784,20.63769604
,,2036,78.85512543,20.75206648
,,2037,78.66964341,20.87123524
,,2038,78.55736923,20.99498077
,,2039,78.4395485,21.16306104
,,2040,78.26476669,21.29608112
,,2041,78.07587433,21.4406739
,,2042,77.94858933,21.61774089
,,2043,77.76753235,21.77811659
,,2044,77.590374,21.9482575
,,2045,77.4098816,22.12285292
,,2046,77.2328949,22.29329076
,,2047,77.06841279,22.47958777
,,2048,76.8528328,22.66030393
,,2049,76.6720047,22.84516398
,,2050,76.50013733,23.02970161
,,2051,76.30337525,23.21378335
,,2052,76.11317444,23.39477839
,,2053,75.94073105,23.58026896
,,2054,75.74656296,23.764965
,,2055,75.54085922,23.93752905
,,2056,75.38802719,24.11565461
,,2057,75.1991005,24.29711922
,,2058,75.05191803,24.45698158
,,2059,74.86762238,24.61746172
,,2060,74.71124268,24.78609619
,,2061,74.5613556,24.9529798
,,2062,74.40092659,25.09101673
,,2063,74.26030732,25.23578822
,,2064,74.10188675,25.36739511
,,2065,74.01509857,25.51004023
,,2066,73.86906624,25.62398168
,,2067,73.75237656,25.74002927
,,2068,73.65040588,25.85532768
,,2069,73.53222466,25.94722569
,,2070,73.46129799,26.03942385
,,2071,73.39060975,26.12486103
,,2072,73.28698158,26.19487597
,,2073,73.24288559,26.27325745
,,2074,73.17734337,26.32232058
,,2075,73.09749031,26.36657475
,,2076,73.1085949,26.41323203
,,2077,73.08293725,26.44528425
,,2078,73.03853035,26.46584693
,,2079,72.99312592,26.47541428
,,2080,73.06912613,26.48845375
,,2081,73.0341301,26.4753991
,,2082,73.0166359,26.46303218
,,2083,73.09068298,26.4473242
,,2084,73.12102699,26.41551435
,,2085,73.14551545,26.3755146
,,2086,73.15850449,26.31687358
,,2087,73.28264237,26.28444462
,,2088,73.30129051,26.21283465
,,2089,73.37458611,26.14317606
,,2090,73.43534088,26.05694197
,,2091,73.56081963,25.99281093
,,2092,73.62532425,25.89686215
,,2093,73.70481682,25.78732997
,,2094,73.82742691,25.70073072
,,2095,73.94258499,25.58925928
,,2096,74.03493691,25.46686901
,,2097,74.15810204,25.36012205
,,2098,74.28539467,25.24210077
,,2099,74.41467286,25.09591829
,,2100,74.52783966,24.96982309
,,2101,74.69024277,24.85541011
,,2102,74.79752922,24.69464327
,,2103,74.96037293,24.55542675
,,2104,75.09665871,24.41633013
,,2105,75.27537728,24.28913429
,,2106,75.34675217,24.12008864
,,2107,75.54991722,23.95511801
,,2108,75.70536614,23.82785447
,,2109,75.84528733,23.68045613
,,2110,75.98004723,23.5220182
,,2111,76.06396485,23.35154961
,,2112,76.32238579,23.22462691
,,2113,76.42457009,23.07007658
,,2114,76.56477547,22.91715634
,,2115,76.69624329,22.77115507
,,2116,76.8557148,22.63516372
,,2117,76.98371888,22.48361863
,,2118,77.11465455,22.3407941
,,2119,77.27360535,22.21836227
,,2120,77.38034821,22.08065839
,,2121,77.49775315,21.94447763
,,2122,77.63018036,21.82916205
,,2123,77.75479126,21.71035813
,,2124,77.82977676,21.58941458
,,2125,77.9530716,21.47563742
,,2126,78.06474305,21.38723359
,,2127,78.1281662,21.27780956
,,2128,78.22674942,21.18113636
,,2129,78.32217408,21.10287733
,,2130,78.37854386,21.01878213
,,2131,78.4373703,20.94020919
,,2132,78.47288132,20.86467295
,,2133,78.55607224,20.82376382
,,2134,78.57796097,20.76064442
,,2135,78.62425232,20.71831775
,,2136,78.65059662,20.67565539
,,2137,78.66098404,20.64031326
,,2138,78.66805649,20.61573823
,,2139,78.69876862,20.59905057
,,2140,78.66805649,20.57958952
,,2141,78.67027283,20.58162805
,,2142,78.67015458,20.57828125
,,2143,78.61092758,20.58011268
,,2144,78.59928132,20.59965814
,,2145,78.55387879,20.61851627
,,2146,78.53303147,20.64349096
,,2147,78.4214592,20.65935738
,,2148,78.40956116,20.70494041
,,2149,78.31700898,20.7519147
,,2150,78.30170822,20.7954869
,,2151,78.16112137,20.84590613
,,2152,78.10040665,20.90568848
,,2153,78.03433228,20.96435906
,,2154,77.93027115,21.02521051
,,2155,77.95548249,21.1063438
,,2156,77.78592301,21.16574719
,,2157,77.70684052,21.2416821
,,2158,77.58883667,21.31167583
,,2159,77.48668289,21.39375954
,,2160,77.39062882,21.46440196
,,2161,77.29274369,21.546326
,,2162,77.1764412,21.62722158
,,2163,77.08126068,21.70527189
,,2164,76.97908401,21.78573899
,,2165,76.8691597,21.86150197
,,2166,76.77311325,21.94081474
,,2167,76.66751099,22.01552036
,,2168,76.56337357,22.09333409
,,2169,76.45050812,22.16959508
,,2170,76.35045624,22.23691444
,,2171,76.25026703,22.30899453
,,2172,76.1534195,22.37460155
,,2173,76.05362702,22.43162277
,,2174,75.96790314,22.49498483
,,2175,75.84964752,22.54818201
,,2176,75.74006653,22.58616681
,,2177,75.65679169,22.6489327
,,2178,75.55085755,22.68391738
,,2179,75.45177078,22.71501191
,,2180,75.36572075,22.7409206
,,2181,75.27051163,22.76490519
,,2182,75.1901741,22.78583104
,,2183,75.08322716,22.78966111
,,2184,74.97673989,22.80807002
,,2185,74.88738251,22.78751651
,,2186,74.76826477,22.7861568
,,2187,74.63929177,22.74863538
,,2188,74.53412247,22.7507612
,,2189,74.42287636,22.72121248
,,2190,74.29879761,22.68508129
,,2191,74.16349411,22.64032575
,,2192,74.03719902,22.59236433
,,2193,73.90835953,22.53635437
,,2194,73.76656914,22.46683121
,,2195,73.62322426,22.39743188
,,2196,73.48808289,22.32359276
,,2197,73.33036805,22.237672
,,2198,73.22124672,22.15591291
,,2199,73.07243729,22.05402512
,,2200,72.95565415,21.95146605
,,2201,72.83304596,21.84862581
,,2202,72.74124146,21.74055523
,,2203,72.64402008,21.62495906
,,2204,72.56740761,21.51210947
,,2205,72.51683617,21.38968568
,,2206,72.47637558,21.2709906
,,2207,72.47392655,21.14861703
,,2208,72.45004273,21.02599239
,,2209,72.47794724,20.9000105
,,2210,72.51735497,20.77928423
,,2211,72.58527184,20.65589878
,,2212,72.66132355,20.52684654
,,2213,72.78112984,20.40051377
,,2214,72.85931206,20.2702641
,,2215,72.99518967,20.14907113
,,2216,73.13432503,20.02348775
,,2217,73.29693604,19.90533557
,,2218,73.44408989,19.77743672
,,2219,73.60849762,19.64718491
,,2220,73.78395653,19.53109572
,,2221,73.96156884,19.40778106
,,2222,74.13781929,19.28840688
,,2223,74.32036018,19.16376178
,,2224,74.49183655,19.04911272
,,2225,74.67621041,18.92719952
,,2226,74.8522377,18.8127145
,,2227,75.01121712,18.69787338
,,2228,75.17982101,18.58565349
,,2229,75.33433533,18.47550534
,,2230,75.49559021,18.3715408
,,2231,75.64587784,18.26151766
,,2232,75.78100968,18.15387711
,,2233,75.91006851,18.06055877
,,2234,76.03953552,17.96936835
,,2235,76.17296219,17.87788001
,,2236,76.28048325,17.78944098
,,2237,76.39051438,17.70572211
,,2238,76.49720383,17.63099259
,,2239,76.58182526,17.55688925
,,2240,76.67442704,17.48973038
,,2241,76.76054764,17.42771184
,,2242,76.84484482,17.370817
,,2243,76.90804672,17.32233023
,,2244,76.98132324,17.27948802
,,2245,77.05183411,17.24122462
,,2246,77.11575317,17.2112788
,,2247,77.16270828,17.18972002
,,2248,77.21559143,17.17298507
,,2249,77.26621628,17.16394822
,,2250,77.30836487,17.16386258
,,2251,77.33791352,17.16683909
,,2252,77.36549759,17.17887595
,,2253,77.40094376,17.20110321
,,2254,77.42948914,17.22347404
,,2255,77.45977021,17.26024197
,,2256,77.47025681,17.29910874
,,2257,77.48272324,17.35170252
,,2258,77.48588944,17.40126981
,,2259,77.49108887,17.46347667
,,2260,77.49423981,17.53187168
,,2261,77.48085785,17.60321039
,,2262,77.46958161,17.68536971
,,2263,77.46335602,17.77974339
,,2264,77.44788743,17.86871493
,,2265,77.42369461,17.96333209
,,2266,77.39765549,18.06671929
,,2267,77.37339401,18.17684549
,,2268,77.33947754,18.28691445
,,2269,77.29871369,18.4037018
,,2270,77.26019669,18.52841529
,,2271,77.2083931,18.64012767
,,2272,77.17395401,18.77248118
,,2273,77.11364365,18.90030142
,,2274,77.06155014,19.02491204
,,2275,77.00489807,19.15919295
,,2276,76.95746613,19.2960579
,,2277,76.88706207,19.4269617
,,2278,76.83137894,19.56038904
,,2279,76.76286698,19.69358493
,,2280,76.69860459,19.82903022
,,2281,76.62386704,19.96073831
,,2282,76.54966736,20.09937716
,,2283,76.48687363,20.23148926
,,2284,76.4273262,20.36546058
,,2285,76.35629654,20.49643514
,,2286,76.27519226,20.62679844
,,2287,76.21861267,20.75717005
,,2288,76.14352798,20.88556374
,,2289,76.08003617,21.01756593
,,2290,76.00182724,21.13421314
,,2291,75.93513871,21.25754168
,,2292,75.88001251,21.37519329
,,2293,75.81875992,21.48463698
,,2294,75.76099777,21.60597043
,,2295,75.69425202,21.70957716
,,2296,75.63423157,21.80952786
,,2297,75.58673859,21.90955485
,,2298,75.53833771,22.01074426
,,2299,75.48306656,22.09967076
,,2300,75.43860627,22.18470413
,,2301,75.39408875,22.27030231
,,2302,75.36008454,22.35161885
,,2303,75.32654572,22.4222777
,,2304,75.28997421,22.49605884
,,2305,75.26875878,22.55617366
,,2306,75.24250031,22.61763007
,,2307,75.2195549,22.6664694
,,2308,75.19542122,22.71989483
,,2309,75.19236183,22.76275331
,,2310,75.17253685,22.79727996
,,2311,75.18008995,22.83691017
,,2312,75.18405724,22.86692652
,,2313,75.17319298,22.88407001
,,2314,75.18395424,22.90589397
,,2315,75.18499756,22.91764205
,,2316,75.20769119,22.92383647
,,2317,75.22089577,22.93134563
,,2318,75.26458359,22.93366512
,,2319,75.27544213,22.92134312
,,2320,75.30323601,22.90822279
,,2321,75.33658982,22.8897949
,,2322,75.38853455,22.87064709
,,2323,75.41119385,22.85199895
,,2324,75.46149063,22.82369118
,,2325,75.5051899,22.7878523
,,2326,75.57119751,22.7670295
,,2327,75.64760971,22.72712425
,,2328,75.6689415,22.69155039
,,2329,75.77580834,22.64359976
,,2330,75.82437134,22.59547929
,,2331,75.86687279,22.54699203
,,2332,75.96784401,22.48043047
,,2333,76.02062988,22.43580986
,,2334,76.04533577,22.38494863
,,2335,76.20789528,22.3092222
,,2336,76.2161541,22.25259996
,,2337,76.29776001,22.19668365
,,2338,76.36531448,22.13202137
,,2339,76.43633652,22.05839257
,,2340,76.53103066,21.99915946
,,2341,76.59512329,21.93038547
,,2342,76.6727295,21.86072685
,,2343,76.73851776,21.78735484
,,2344,76.81327439,21.72205366
,,2345,76.89844513,21.65375248
,,2346,76.98694229,21.58789657
,,2347,77.04050827,21.52187405
,,2348,77.11714173,21.45289378
,,2349,77.19335938,21.38761053
,,2350,77.26419068,21.32540014
,,2351,77.32933426,21.25878998
,,2352,77.38830567,21.19773579
,,2353,77.44750595,21.13223409
,,2354,77.5088234,21.08379573
,,2355,77.58651734,21.03562672
,,2356,77.62916947,20.97872084
,,2357,77.67631531,20.92508239
,,2358,77.72565079,20.87943733
,,2359,77.77928925,20.84090985
,,2360,77.83524323,20.79668143
,,2361,77.85982132,20.76462247
,,2362,77.86174012,20.73156963
,,2363,77.92949677,20.6978551
,,2364,77.95125962,20.68064644
,,2365,77.94497681,20.66003425
,,2366,78.00460052,20.63499003
,,2367,77.99979019,20.62944695
,,2368,77.95181656,20.61742702
,,2369,78.05275345,20.61322179
,,2370,78.02085877,20.62447425
,,2371,77.97518158,20.6070245
,,2372,77.99238205,20.63701598
,,2373,77.96010971,20.63892789
,,2374,77.95730591,20.67054803
,,2375,77.90845108,20.68527079
,,2376,77.90579987,20.71620777
,,2377,77.83420182,20.7490282
,,2378,77.83095169,20.79086381
,,2379,77.75539398,20.83228794
,,2380,77.74391938,20.8834388
,,2381,77.63806534,20.92417548
,,2382,77.61646652,20.98656829
,,2383,77.52922058,21.04674081
,,2384,77.47043992,21.11024199
,,2385,77.389431,21.17901158
,,2386,77.29690552,21.25150838
,,2387,77.23554993,21.33336727
,,2388,77.13370514,21.41075641
,,2389,77.0445633,21.49899083
,,2390,76.94252015,21.59202475
,,2391,76.84741593,21.67797627
,,2392,76.72306824,21.7746752
,,2393,76.63024903,21.87484268
,,2394,76.5295105,21.98076575
,,2395,76.36990357,22.07814507
,,2396,76.27403641,22.19384703
,,2397,76.16112519,22.29883941
,,2398,76.04312134,22.41000834
,,2399,75.92863846,22.53280624
,,2400,75.78136826,22.63846294
,,2401,75.65840531,22.75523773
,,2402,75.53805923,22.88017859
,,2403,75.40784455,22.99220624
,,2404,75.27669144,23.11526078
,,2405,75.1253624,23.22817588
,,2406,74.99403382,23.35033854
,,2407,74.88457489,23.46751743
,,2408,74.73617173,23.5913676
,,2409,74.60432816,23.71225775
,,2410,74.45050049,23.82859532
,,2411,74.33237267,23.94456079
,,2412,74.19561196,24.06232336
,,2413,74.06261826,24.17595943
,,2414,73.92410279,24.2916722
,,2415,73.76783181,24.41325256
,,2416,73.66361618,24.51148361
,,2417,73.5421772,24.62574911
,,2418,73.42368698,24.73744906
,,2419,73.29064942,24.83402955
,,2420,73.16819001,24.93860043
,,2421,73.05723572,25.04418551
,,2422,72.94791222,25.1385393
,,2423,72.817379,25.23141608
,,2424,72.7108078,25.31974753
,,2425,72.60577584,25.41570529
,,2426,72.52105141,25.50189432
,,2427,72.41942788,25.58551207
,,2428,72.3066082,25.65535913
,,2429,72.21970368,25.73317923
,,2430,72.13918114,25.8026374
,,2431,72.05322456,25.86102623
,,2432,71.96507836,25.91984154
,,2433,71.89708138,25.97231848
,,2434,71.82693863,26.02853354
,,2435,71.75458908,26.07614591
,,2436,71.69285775,26.11941324
,,2437,71.62356377,26.16196944
,,2438,71.55611992,26.19093843
,,2439,71.50994301,26.22452768
,,2440,71.45526505,26.24685664
,,2441,71.42604256,26.2724335
,,2442,71.37218094,26.287196
,,2443,71.32862473,26.29235804
,,2444,71.28064728,26.2986559
,,2445,71.28930855,26.3126263
,,2446,71.27349854,26.31467894
,,2447,71.25409127,26.31641157
,,2448,71.24627305,26.3074981
,,2449,71.23692704,26.28763077
,,2450,71.24040604,26.27115509
,,2451,71.25860978,26.25464381
,,2452,71.22950364,26.22150593
,,2453,71.28193855,26.2000733
,,2454,71.28742218,26.16044634
,,2455,71.28975296,26.11502496
,,2456,71.32614136,26.07288401
,,2457,71.3120594,26.01722308
,,2458,71.34998703,25.96863304
,,2459,71.3916359,25.9166571
,,2460,71.42295265,25.85374485
,,2461,71.46572114,25.79490083
,,2462,71.49252129,25.7218215
,,2463,71.55108643,25.66329768
,,2464,71.57929993,25.58180201
,,2465,71.63495827,25.5097297
,,2466,71.67742729,25.42412982
,,2467,71.72771835,25.34361088
,,2468,71.782547,25.26396436
,,2469,71.85354615,25.17870627
,,2470,71.9245205,25.09353941
,,2471,71.96949768,24.99661543
,,2472,72.03096771,24.90323344
,,2473,72.09238434,24.80428889
,,2474,72.17741394,24.71087749
,,2475,72.2457161,24.60691748
,,2476,72.30231667,24.50661519
,,2477,72.37006379,24.40513979
,,2478,72.45458985,24.29942323
,,2479,72.52733994,24.19529213
,,2480,72.58941269,24.0875845
,,2481,72.66939354,23.97652135
,,2482,72.74300385,23.86730838
,,2483,72.81998444,23.75897843
,,2484,72.9053135,23.65043106
,,2485,72.95483017,23.53234582
,,2486,73.02360726,23.42457473
,,2487,73.0992508,23.31080904
,,2488,73.17058754,23.20034895
,,2489,73.24233818,23.09648497
,,2490,73.29711724,22.98204369
,,2491,73.3633728,22.8616408
,,2492,73.43468476,22.7612862
,,2493,73.49956894,22.65797288
,,2494,73.56238747,22.54572495
,,2495,73.60713577,22.44446102
,,2496,73.65908432,22.33554869
,,2497,73.73278999,22.24658151
,,2498,73.80073548,22.15233143
,,2499,73.84240723,22.05600484
,,2500,73.90807343,21.96972295
